"Estimate";"SE";"BCI_LI_95";"BCI_UI_95"
"beta_Intercept";-1,033;0,175;-1,383;-0,683
"beta_rel_rank_b";0,484;0,059;0,369;0,602
"sigma";0,693;0,064;0,574;0,825
"nu";22,848;14,381;5,421;58,469
"simo_morel_rank_b1[1]";0,377;0,111;0,145;0,586
"simo_morel_rank_b1[2]";0,169;0,107;0,01;0,413
"simo_morel_rank_b1[3]";0,229;0,116;0,025;0,468
"simo_morel_rank_b1[4]";0,225;0,105;0,033;0,434
